text,value
salah candi kenal indonesia unjung libur minggu candi juluk candi sewu kenal legenda roro jonggrangnya siang panas matahari terik kurang antusiasme jajah area kompleks candi prambanan kompleks luas sedia golf car cape lansia kompleks candi prambanan lengkap cafe area main anak anak spot spot selfie foto kandang hewan kebun binatang mini rusa burung kasuari pelihara kandang hewan area parkir lewat area jual cindera mata,POSITIF
harga tiket reguler idr via traveloka idr beli tiket reguler check in wib tiket pakai unjung situs candi area candi prambanan candi lumbung candi sewu tiket sunrise check in wib include breakfast restoran note masuk harap siap aplikasi peduli lindung utk check in scan barcode kenan bawa makan minum wisatawan vaksin larang pasuk lokasi wisata jasa fotografer langsung cetak harga idr hardfile,POSITIF
mara macet ringroad,NEGATIF
parkir parkir daerah malioboro biar deket jalan pintu masuk atur ubah ga tau pake badan usia ga jelaaaas,NEGATIF
candi prambanan wisata nyaman keluarga ajar sejarah museum dalam foto foto lampir harga tiket fasilitas dalam terima kasih januari,POSITIF
pantai mana beli laut,POSITIF
capek jalan parkir putar makan minum jalan aja,NEGATIF
desember kondisi,NEGATIF
kecewa sumpah ga recommended udah ga kayak dlu skrg jelek banget klo kebun binatang mangkang semarang aja lbh bagus,NEGATIF
pantai depok pantai selatan kota jogja milir angin pantai sepoi sepoi pagi sore tambah eksotis alam laut bentang penuh rahasia pesisir pantai jajah sewa kereta kuda asik saji makan serba ikan laut pilih pasar ikan cumi udang jenis jenis ikan jajar tata rapi bawa pulang olah rumah makan pantai coba piknik pantai langsung akhir pekan,POSITIF
sangsi salah kawasan wisata air terbasar keren kawasan kota jogja wisata air rekomendasi wisata keluarga kunjung kota gudeg lokasi nya bahan stadion sleman tarik lokasi parkir fasilitas kereta gandeng capai lokasi tiket masuk masuk akal fasilitas wahana air lengkap,POSITIF
pantai pasir putih cenderung kotor,NEGATIF
bahagia sederhana love you,POSITIF
kolam renang variasi anak bikin betah,POSITIF
bagus indah,POSITIF
parkir motor k jalan dri parkir motor pintu masuk candi biaya masuk candi k masuk ditawarin jasa foto k cetak k lg foto bebas kirim hp lupa bawa payung topi cuaca panasss puas foto pas jalan nnti kereta gt bayar k aja udh keliling komplek candi prambanan museum museum liat candi temu bahan kimia utk rawat candi dll capek jalan keliling candi wajib kereta krna jalan kluarnya lumayan jalan tpi jalan gpp kbun bintang mini gt pas udh pintu nnti ngelewatin pasar parkirny beli tulis candi prambanan dsna,POSITIF
lumayan bagus,POSITIF
sejuk,NEGATIF
ok d candi banyk tong sampah jdi gampang buang sampah ad barang d temukn jg moga jaga ny moga aman,POSITIF
cocok makan bareng keluarga ikan nya segar murah,POSITIF
pagi bagus teraphy sehat nafas,POSITIF
bosan,NEGATIF
tempat sejuk disn jg dpt pasar ikan an ad rumah makan jg,NEGATIF
indah,POSITIF
senang lupa kesana foto bareng burung hantu nama baut ambil foto ciamik mas putra tour guide sana,POSITIF
bayar masuk nya k org bersih awat lupa bawa topi payung candi nya televisi pas udah prambanan langsung banget cape ngelilingannya prambanan klop nya borobudur ga,POSITIF
pantai bersih kuliner enak sayang g jual diaper,POSITIF
cocok bt anak bs maen motor atv lumyn luas dekt pantai angin pantai lumyn kencang masakan lautny jg lumyn enak pokokny nyaman,POSITIF
jual ikan segar pas kesana ikan bauk busuk ya,NEGATIF
good ambience mall lengkap jogjakarta versi akubukanrio brand h m uniqlo pasti xoxok badan sombong promo gak nanggung nanggung gak bohong hartono mall sda bioskop cgv foodcourt lumayan lengkap atas,POSITIF
kemarin libur kesini temen temen tahun kali kesini jakarta bener ya orang aura romantis mistis sih cuman takjub banget kisah tragis nyi roro jongrang bukti cinta usaha laki laki harga haha canda cuman sedih aja mahal,POSITIF
akses jalan buruk,NEGATIF
pantai depok pantai yg cari wisatawan dlm negri negri situ pandang yg indah klo cara swasana pantai cocok utk keluarga pantai depok sanraice pagi idah lelang ikan dgn milir angin pantai indah ombak nikmat enak ikan laut masak nik mati ombak pantai yg lambai luang pantai depok nikmat panorama indah pantai,POSITIF
bagi alam level kebun binatang hewan awat capek jalan sungguh sayang area hewan sbg contoh harimau kandang kurus awat babi hutan kolon kandang ga sepi hewan awat pdhl tiket masuk udh rb kecewa,NEGATIF
makan enak,POSITIF
situs sejarah kenal tiket masuk murah tempat luas cocok foto foto layan,POSITIF
yg cocok makan,POSITIF
pantai laut selatan pandang indah pasir hitam nggak nyaman main air bagus kuliner makan laut harga parkir luas kamar mandi sedia harga tiket masuk parkir,POSITIF
parkir motor nya mahaaalllllllllllll bgtt parkir brp jam kena k,NEGATIF
antri parkir mobil basement jam henti stuck menit atur arus parkir payah,NEGATIF
luasss nyaman,POSITIF
pandemi prokes terap unjung bersih makan murah souvenir murah riah klo saat pandemi penuh sesak,POSITIF
harga makan minum bagus wisata harga,POSITIF
candi cantik kawasan luas kisah legenda ribu candi roro jonggrang bandung bondowoso,POSITIF
tempat luas sampe capek muternya wahana main anak krg max,NEGATIF
makan lumayan murah ain,POSITIF
kpn bsa k lgi keluarga kcilku,NEGATIF
nilai sejarah istimewa fasilitas utk wisatawan tata apik,POSITIF
puas,POSITIF
sampah buang air rumah makan pantai,NEGATIF
atv keren,POSITIF
anak asrama uny wates mesti kesini ga bosen ya,POSITIF
wisata kuliner,POSITIF
bersih pantai indah seraya nikmat ikan ikan segar daru nelayan masak,POSITIF
pantai nelayan pasar ikan wahanatempat makan saji menu masakan laut langsung pilih beli menu langsung beli ikan pasar bawa makan pribadi suka beli pasar pilih ukur porsi sesuai selera tinggal bayar jasa masak,POSITIF
beautiful temple indah nyaman,NEGATIF
bebas orang rokok minim service teduh minim kecewa,NEGATIF
tempat keren kali kesini sll takjub klu pake jeep keliling tebing breksi,POSITIF
panas debu,NEGATIF
makan menu seafood,POSITIF
parkir ojek online moderen food suruh cancell,NEGATIF
bagus kelola nya tugas bantu arah kendara masuk lokasi tugas tiap wahana sigap,POSITIF
sejuk,POSITIF
kunjung candi prambanan februari kelola candi perhati selamat unjung terap protokol sehat ketat pandemi unjung relatif ramai lengang beli tiket masuk batas beli tiket mudah online website resmi twc kunjung candi prambanan unjung relatif lengang sempat foto ikon candi leluasa kompleks candi luas unjung luang tenaga ekstra keliling kompleks candi prambanan pandang candi bagus sore jelang benam matahari sayang kunjung batas sore info website resmi unjung nikmat suasana senja kompleks candi prambanan candi prambanan layak jadi kunjung pekan keluarga terap protokol sehat m,POSITIF
lumayan,POSITIF
mantabbb,POSITIF
spot foto komersial tdk alami,NEGATIF
nikmat hasil tangkap nelayan aja ikan seger maknyos,POSITIF
situs sejarah kenal jogja,POSITIF
saran aja traveller kesini sejuk bgus pagi sore sy pas siang jam n udh krasa kyk jam n,POSITIF
kenal budaya nenek moyang nikmat candi candi sewu candi bubrah candi lumbung,POSITIF
salah bangun sejarah budaya nusantara pampang ajar sejarah nusantara candi prambanan cagar budaya patut lestari anak cucu paham sejarah nusantara hari muter candi asyik musim panas atas candi panas,POSITIF
musim libur mending gak parkir gak,NEGATIF
lumayan bagus tp kotor sampah mana,NEGATIF
dapet warung makan masakanya ha,NEGATIF
sepiiii akses mall muter jalan samping jalan akses rusak baik,NEGATIF
traveller klo pas jalan parangtritis bakar ikan pantai depok km dr pantai parangtritis yogyakarta,POSITIF
salah pantai menu andal seafood ya nih beli langsung dr pasar harga jangkau ya pinter nawar yah menu variasi lokasi pilih deket pantai better pagi sore cinta seafood banget loh kesini murah riah rakyat,POSITIF
suka,POSITIF
kagak suka kagak tdk,NEGATIF
masya allah pantai indahhh bgtt purut sejukkk damai rsa nya keceh trus kalo laju kunjung pantai rekomended dehh pokok nya yahuutt abiss lupa bawa topi pantai kacamata hitam foto hehehe salam milenial lupa bw uang bnyk krn pasar ikan wuuu,POSITIF
senang,POSITIF
mahal bos,NEGATIF
seafoodnya ga bikin kantong jebol,POSITIF
indah pi tiket murah sport foto deaths bukit keren ukirany,POSITIF
candi prambanan wahana wisata edukasi sejarah keren akses kesini strategis batas jawa jogja tepat klaten jogja biaya masuk wisatawan domestik jangkau rp akses masuk wilayah candi mudah terap protokol sehat pasuk wilayah candi unjung fasilitas cuci tangan ukur suhu badan masuk wilayah candi pandang candi prambanan keren lupa bawa payung kunjung siang matahari terik akses candi wisatawan jalan kaki siap tenaga candi prambanan jalan candi pintu jaga bersih ya guys kalo kesini,POSITIF
kelola tdk ramah pengunjunv sepeda pdhal komunitas seoedalah sll aktif promosi tebing breksi,NEGATIF
awat bnyak ikan mati apalg warung smuanya ciba tp masakanya jd,NEGATIF
lumayan,POSITIF
lengkap lengkap kondisi pelampung anak bagus,NEGATIF
nyaman asri sejuk ikan segar,POSITIF
bayar kalo gratis kasih bintang,NEGATIF
taring transportasi keliling khawatir capek hewan kira tiket wahana kapal taring,POSITIF
seger banget kalo pagi tani seafood warung seafood narotama recomended banget top bgt,POSITIF
air asin gak kolam renang,NEGATIF
candi besar yogyakarta destinasi favorit saat libur yogyakarta,POSITIF
layan restoran cepat masak ship,NEGATIF
layan sopan ramah layan buruk buruk buruk,NEGATIF
destinasi wisata kelola profesional saji alam taman kelas dunia arif lokal indonesia kelola tempat rapi bersih dagang tata sangan rapi moga pandemi lekas wisata prambanan lekas pulih,POSITIF
kesini sepiiii bgt warung biji aduhai bener langgan kesini mimih makan seafood keluarga neng pas dapet ikan segar yg dateng ya nelayan,POSITIF
baik kesini sunset ga pandang pukau,POSITIF
kotor,NEGATIF
pas biaya masak perkg nya rb kg anggap kg kg nya buka berat total ikan menu makan pesan jenis menu makan jebol jg dompet,NEGATIF
beda pantai parangtritis pantai depok bersih bau amis ikan laut perahu perahu cari ikan sandar lewat jl pantai depok cepat ketimbang lewat pos masuk paantai parangtritis belok arah barat jl pantai parangkusumo lewat padang pasir parangkusumo masuk area pantai bayar orang nya baya retribusi wisata parkir motor mobil sisi barat parkir mobil pantai nadjid bangun isi jual ikan hasil tangkap laut tpi depok ikan hiu kerapu kakap merah udang lobster kepiting ikan belah pari cumi udang dll harga tawar kios relatif seragam himbauan harga beli ikan langsung masak warung warung seafood pinggir pantai warung pilih warung arah karyawan warung standby tpi cari langgan masak hasil belanja ikan hitung kilogram kilogram nya bayar luar nasi minum sayur tambah harga masak warung beda warung makan seafood buka sore ya sore ombak laut pantai rekomen banget ada acara keluarga gathering dar nikmat ikan bakar debur ombak senang teman ornag sayang,POSITIF
kesini tugas parkir gl zoo parkir penuh parkir luar selesai parkir kaget tarif parkir mobil rp mahal tarif parkir bal toilet masuk tugas bersih toilet boleh tunggu cari toilet jarak bilang kandang harimau harimau kurus,NEGATIF
wisata ajar sejarah ribu nikmat waris sejarah lupa bawa payung rental payung ribu lokasi nya luas lupa beli pintu harga nya jangkau agam hasil seni daerah happy holiday lupa prokes nya jaga yah sehat indonesia,POSITIF
kotor,NEGATIF
pas liat candi si waww banget luar ekspetasi kirain candi aja tp pas lihat masyaalloh takjup bangett bner indah megah banget klo ga salah candi candi utama bsa dimasukin smpe dalem tp kalo ga slah ya udh lupa enak klo kesini pas sore skitar jam an pas mtahari ngga terik bagus bnget fto fasilitas area candi mnurut oke mushola sma toilet bersih nyaman buka candi pagi klo g slah jam ttup jam sore harga tiket masuk rbu dewasa rbu anak wisatawan lokal ya klo wisatawan mancanegara beda mahal pusat kota jogja tepat malioboro mw candi prambanan trans jogja langsung halte jl malioboro nnti turun halte prambanan cmn byar halte tinggal jalan aja becak ojek mnurut sih mnding jalan aja ga ko skitar mnitan owh iya klo keliling komplek candi nyewa sepeda tarif nya rbu klo ga salah,POSITIF
pantai bagus indah fan mudah jangkau tolong jaga ya bersih kunjung,POSITIF
tempat bagus,POSITIF
jalan utk pintu jauuuuhhh,NEGATIF
pantai indah hati hati ombak datsng duga,POSITIF
tempat enak kalo kesini liat yaaa kemarin juli kena gelombang g main air,POSITIF
mantab alami yg kesini nikmat indah alam kotor ya,POSITIF
wahana main luas seru banget main anak,POSITIF
pantai depok km barat pantai parangtritis milik ciri khas pasar ikan pilih ikan laut agam jenis bagi hasil tangkap nelayan pantai depok ikan kirim daerah warung pantai sedia menu ikan bakar goreng olah ikan bawa hasil belanja pasar ikan nelayan darat laut perahu nelayan pandang utama pantai depok,POSITIF
tata ikan segar murah tp klo masakan warung lokal harga relatif mahal,NEGATIF
pantai indah,POSITIF
pantai pasir hitam daerah bantul indah warung makan seafood harga jangkau pasar ikan sayang ikan pantai daerah pesisir semarang landas pacu kali pakai tunjuk dirgantara pakai foto greget balap ehehe,POSITIF
puas kurang satwa sangkar kosong,NEGATIF
tiket masuk dewasa k anak bawah gratis atas k runtuh bebatuan sayang bangun sulit rakit bangun candi utuh tawar fotograper abadi jasa cetak k softfile ambil pintu layan kereta orang k pintu keliling candi pintu saji toko souvenier sisi pohon rindang lumayan rehat,POSITIF
tempat masuk desa jual makan baju pantai indah duduk bayar foto langsung delman,NEGATIF
main pantai beli ikan makan bawa pulang lelang ikan pasar ikan tepi pantai warung leseh sedia ikan hasil laut halal mantap pagi nelayan layar cari ikan rekreasi kelurga cocok ngadakan acara keluarga reuni kantor organisasi ayo kesini,POSITIF
best candi tempat enak luas banget nyaman sejukk bnyak pohon,POSITIF
excited bgt ksna diskon pabrik acc sampe sana tolak gak laku ngeselin tugas nya ituloh ngotot banget jutek datang jogja gak rekomended kunjung,NEGATIF
makan seafood langsung beli ikan nya aja pantai depok milih ikan langsung pasar deket situ,POSITIF
tuju makan seafood keluarga daerah yogyakarta,POSITIF
tiket prambanan k dewasa k anak anak tiket paket prambanan ratu boko k pandemi prambanan masuk bangun ratu boko masuk pandang goa lanang wadon,POSITIF
puanassss pooll ga bagus d foto,NEGATIF
mahal,NEGATIF
tiket masuk rb turut mahal gak diturunin unjung gak riah,NEGATIF
layan jelek,NEGATIF
masakan enak,POSITIF
mahal mahal mahal mahal,NEGATIF
sungguh indah,NEGATIF
bagus,POSITIF
satpam ramah,NEGATIF
bagus liat sunset sunrise joging pagi,POSITIF
parkir jauh lumayan mahal,NEGATIF
th silam bangun tidur kicau burung rame bgt langkah hadap julang megah roro jonggrang candi prambanan komplek candi bantu almarhum si om ngelola restoran area ramayana ballet prambanan garden resto nama tp ambil alih kelola wisata ahhh komplek candi candi candi prambanan candi lumbung candi bubrah candi sewu eling candi fasilitas kereta taman mantab lg shuttle lgsg komplek ratu boko wisata ajar candi prambanan nikmat sunset makan malam area ramayana saksi tunjuk wayang orang rama shinta panggung buka ramayana ballet hemmm lengkap deh manja diri,POSITIF
tempat panas berteduhh view nya lumayann bagus sih,NEGATIF
beli ikan segar yaaa sore pilih kemaren beli cakalang kilo k kepiting kilo k,POSITIF
keren,POSITIF
candi prambanan indahz luas saran senin bilang masuk area candi akalau senin area candi tengah akses bersih rutin senin,POSITIF
indah nikmat hidang laut,POSITIF
mahal tiket situs sejarah negeri dikomersilkan,NEGATIF
kangen,POSITIF
tolong kondisi jual warung dpn plang pantai malak beli bkn krn uang ttp jujur,NEGATIF
pantai depok buka kesana tgl sep,POSITIF
nelayan dagang sedia jenis ikan olah,POSITIF
cocok jalan keluarga pacar anak nenek kakek,POSITIF
ga berubh yg sa suka dr jaman smp libur lebaran oasti kesini makan warung cipta cocok bgd olah seafoodnya,POSITIF
